experiment,cell_id,reference_csv,scene,outcome,accepted,route_axis,station_x_m,station_y_m,commanded_reach_m,executed_reach_m,delivery_residual_mm,reference_frames,executed_frames,endpoint_error_m,schedule_error_p95_m
ARM_TUCK_CALIBRATION_2026-08-20,lfh_084_arm_tuck_right__cal_a033,/data/robotixx/groot-wbc-kimodo-m0/lfh_arm_tuck_calibration/lfh_084_arm_tuck_right/a033.csv,screen_empty,accepted,1,x,1.7274661064,-0.512041688,1.29708077321023,1.2792667782328877,-17.813994977342375,120,199,0.019571750564300928,0.06189067101542983
ARM_TUCK_CALIBRATION_2026-08-20,lfh_084_arm_tuck_right__cal_a067,/data/robotixx/groot-wbc-kimodo-m0/lfh_arm_tuck_calibration/lfh_084_arm_tuck_right/a067.csv,screen_empty,accepted,1,x,1.7274661064,-0.512041688,1.29708077321023,1.2771027952906482,-19.97797791958189,120,199,0.02244838808356257,0.0713063535558738
ARM_TUCK_CALIBRATION_2026-08-20,lfh_084_arm_tuck_right__cal_a100,/data/robotixx/groot-wbc-kimodo-m0/lfh_arm_tuck_calibration/lfh_084_arm_tuck_right/a100.csv,screen_empty,accepted,1,x,1.7274661064,-0.512041688,1.29708077321023,1.277890003959949,-19.190769250281072,120,199,0.020369244298851674,0.06691604182898982
ARM_TUCK_CALIBRATION_2026-08-20,lfh_084_arm_tuck_right__cal_nominal,/data/robotixx/groot-wbc-kimodo-m0/lfh_arm_tuck_calibration/lfh_084_arm_tuck_right/nominal.csv,screen_empty,accepted,1,x,1.7274661064,-0.512041688,1.29708077321023,1.2765387483241712,-20.54202488605883,120,199,0.011351255211807111,0.06289818142228115
ARM_TUCK_CALIBRATION_2026-08-20,lfh_086_arm_tuck_left__cal_a033,/data/robotixx/groot-wbc-kimodo-m0/lfh_arm_tuck_calibration/lfh_086_arm_tuck_left/a033.csv,screen_empty,accepted,1,x,2.0504016876,-0.0145272128,1.296029323999366,1.2883735821468938,-7.655741852472309,120,199,0.17181087118554392,0.18964711607237839
ARM_TUCK_CALIBRATION_2026-08-20,lfh_086_arm_tuck_left__cal_a067,/data/robotixx/groot-wbc-kimodo-m0/lfh_arm_tuck_calibration/lfh_086_arm_tuck_left/a067.csv,screen_empty,accepted,1,x,2.0504016876,-0.0145272128,1.296029323999366,1.2886114090643197,-7.417914935046399,120,199,0.18491611594338236,0.19441678862537218
ARM_TUCK_CALIBRATION_2026-08-20,lfh_086_arm_tuck_left__cal_a100,/data/robotixx/groot-wbc-kimodo-m0/lfh_arm_tuck_calibration/lfh_086_arm_tuck_left/a100.csv,screen_empty,accepted,1,x,2.0504016876,-0.0145272128,1.296029323999366,1.2886654612643866,-7.363862734979465,120,199,0.18977040261379563,0.19388907387614115
ARM_TUCK_CALIBRATION_2026-08-20,lfh_086_arm_tuck_left__cal_nominal,/data/robotixx/groot-wbc-kimodo-m0/lfh_arm_tuck_calibration/lfh_086_arm_tuck_left/nominal.csv,screen_empty,accepted,1,x,2.0504016876,-0.0145272128,1.296029323999366,1.2880894875613007,-7.939836438065395,120,199,0.17063683911114277,0.18405111109446504
ARM_TUCK_CALIBRATION_2026-08-20,lfh_089_arm_tuck_left__cal_a033,/data/robotixx/groot-wbc-kimodo-m0/lfh_arm_tuck_calibration/lfh_089_arm_tuck_left/a033.csv,screen_empty,accepted,1,x,2.3044002056,0.0860527903,1.2580194991885534,1.2750591914172433,17.03969222868995,120,199,0.17722999119508426,0.15031395945403203
ARM_TUCK_CALIBRATION_2026-08-20,lfh_089_arm_tuck_left__cal_a067,/data/robotixx/groot-wbc-kimodo-m0/lfh_arm_tuck_calibration/lfh_089_arm_tuck_left/a067.csv,screen_empty,accepted,1,x,2.3044002056,0.0860527903,1.2580194991885534,1.2724979216027916,14.478422414238246,120,199,0.15412621968719697,0.1198906489938482
ARM_TUCK_CALIBRATION_2026-08-20,lfh_092_arm_tuck_right__cal_a033,/data/robotixx/groot-wbc-kimodo-m0/lfh_arm_tuck_calibration/lfh_092_arm_tuck_right/a033.csv,screen_empty,accepted,1,y,1.5345925093,-1.5767343044,1.2628986747936743,1.2634352358142331,0.5365610205587679,120,199,0.20758636149076728,0.207746143262117
ARM_TUCK_CALIBRATION_2026-08-20,lfh_092_arm_tuck_right__cal_a067,/data/robotixx/groot-wbc-kimodo-m0/lfh_arm_tuck_calibration/lfh_092_arm_tuck_right/a067.csv,screen_empty,accepted,1,y,1.5345925093,-1.5767343044,1.2628986747936743,1.2624832651642133,-0.41540962946107207,120,199,0.2209873196512522,0.21515673531742346
ARM_TUCK_STRONG_CALIBRATION_2026-08-20,lfh_084_arm_tuck_right__cal2_strong,/data/robotixx/groot-wbc-kimodo-m0/lfh_arm_tuck_strong_calibration/lfh_084_arm_tuck_right/strong.csv,screen_empty,accepted,1,x,1.7274661064,-0.512041688,1.29708077321023,1.2644802588546935,-32.60051435553657,120,199,0.12549425334435882,0.14276835138907873
ARM_TUCK_STRONG_CALIBRATION_2026-08-20,lfh_086_arm_tuck_left__cal2_strong,/data/robotixx/groot-wbc-kimodo-m0/lfh_arm_tuck_strong_calibration/lfh_086_arm_tuck_left/strong.csv,screen_empty,accepted,1,x,2.0504016876,-0.0145272128,1.296029323999366,1.2855512890059135,-10.478034993452567,120,199,0.06534790964576684,0.08079941992439221
ARM_TUCK_STRONG_CALIBRATION_2026-08-20,lfh_092_arm_tuck_right__cal2_strong,/data/robotixx/groot-wbc-kimodo-m0/lfh_arm_tuck_strong_calibration/lfh_092_arm_tuck_right/strong.csv,screen_empty,accepted,1,y,1.5345925093,-1.5767343044,1.2628986747936743,1.2570194547748383,-5.879220018836007,120,199,0.30898724249229204,0.22602184592425872
ARM_TUCK_STRONG_CALIBRATION_2026-08-20,lfh_094_arm_tuck_left__cal2_nominal,/data/robotixx/groot-wbc-kimodo-m0/lfh_arm_tuck_strong_calibration/lfh_094_arm_tuck_left/nominal.csv,screen_empty,rejected,0,x,3.8638870716,-0.2142941952,1.2403005959913351,1.2807304829944077,40.429887003072594,120,188,0.4440998360732835,0.2859305648960853
CROUCH_CALIBRATION_2026-08-20,lfh_086_crouch__cal_adapted,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_086_crouch/adapted.csv,screen_empty,accepted,1,x,2.0504016876,-0.0145272128,1.2127496895993661,1.2155465068750662,2.7968172757000254,120,199,0.22253769832155829,0.25906207859524955
CROUCH_CALIBRATION_2026-08-20,lfh_086_crouch__cal_nominal,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_086_crouch/nominal.csv,screen_empty,accepted,1,x,2.0504016876,-0.0145272128,1.296029323999366,1.2832339621827307,-12.795361816635431,120,199,0.010004770777926296,0.041632506205783425
CROUCH_CALIBRATION_2026-08-20,lfh_089_crouch__cal_adapted,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_089_crouch/adapted.csv,screen_empty,accepted,1,x,2.3044002056,0.0860527903,1.1725295020057886,1.1970629868407545,24.53348483496587,120,199,0.32949251998934176,0.30856356152338654
CROUCH_CALIBRATION_2026-08-20,lfh_089_crouch__cal_nominal,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_089_crouch/nominal.csv,screen_empty,accepted,1,x,2.3044002056,0.0860527903,1.2580194991885534,1.2689297744842927,10.910275295739291,120,199,0.1391427004283562,0.10973851829613107
CROUCH_CALIBRATION_2026-08-20,lfh_090_crouch__cal_adapted,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_090_crouch/adapted.csv,screen_empty,accepted,1,x,2.1252264977,-0.0675965175,1.2126774110935303,1.2266706340853855,13.993222991855125,120,199,0.2791136922770082,0.27254161007900096
CROUCH_CALIBRATION_2026-08-20,lfh_090_crouch__cal_nominal,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_090_crouch/nominal.csv,screen_empty,accepted,1,x,2.1252264977,-0.0675965175,1.2966604567935305,1.2791637709998032,-17.496685793727316,120,199,0.0806925055813684,0.0778651220254584
CROUCH_CALIBRATION_2026-08-20,lfh_095_crouch__cal_adapted,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_095_crouch/adapted.csv,screen_empty,rejected,0,x,3.1879954338,-0.2185041606,1.196257272593461,1.2245960281110064,28.338755517545387,120,199,0.39698759180222654,0.34203056571207857
CROUCH_CALIBRATION_2026-08-20,lfh_095_crouch__cal_nominal,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_095_crouch/nominal.csv,screen_empty,accepted,1,x,3.1879954338,-0.2185041606,1.281879806993461,1.2769098345473813,-4.969972446079662,120,199,0.113360943876843,0.06105233789689493
E10B_CONTEXT_RICH_SEED_CONTROL_2026-08-21,cs_lfh_086_crouch_cal3_d0100__hanging_panel_context4__s00032301__adapted_easy,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_086_crouch/adapted.csv,cs_lfh_086_crouch_cal3_d0100__hanging_panel_context4__s00032301__easy,accepted,1,x,2.0504016876,-0.0145272128,1.2127496895993661,1.226123216743397,13.37352714403095,120,199,0.24581118628874507,0.25624788100548745
E10B_CONTEXT_RICH_SEED_CONTROL_2026-08-21,cs_lfh_086_crouch_cal3_d0100__hanging_panel_context4__s00032301__adapted_hard,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_086_crouch/adapted.csv,cs_lfh_086_crouch_cal3_d0100__hanging_panel_context4__s00032301__hard,accepted,1,x,2.0504016876,-0.0145272128,1.2127496895993661,1.226123216743397,13.37352714403095,120,199,0.24581118628874507,0.25624788100548745
E10B_CONTEXT_RICH_SEED_CONTROL_2026-08-21,cs_lfh_086_crouch_cal3_d0100__hanging_panel_context4__s00032301__nominal_easy,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_086_crouch/nominal.csv,cs_lfh_086_crouch_cal3_d0100__hanging_panel_context4__s00032301__easy,accepted,1,x,2.0504016876,-0.0145272128,1.296029323999366,1.2890696643940522,-6.9596596053138615,120,199,0.037061772371716,0.06506581799234804
E10B_CONTEXT_RICH_SEED_CONTROL_2026-08-21,cs_lfh_086_crouch_cal3_d0100__hanging_panel_context4__s00032301__nominal_hard,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_086_crouch/nominal.csv,cs_lfh_086_crouch_cal3_d0100__hanging_panel_context4__s00032301__hard,rejected,0,x,2.0504016876,-0.0145272128,1.296029323999366,1.259948991606751,-36.0803323926151,120,199,0.33154050208606795,0.35615683223861083
E10_CONTEXT_RICH_2026-08-21,cs_lfh_086_crouch_cal3_d0100__hanging_panel_context4__s00033101__adapted_easy,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_086_crouch/adapted.csv,cs_lfh_086_crouch_cal3_d0100__hanging_panel_context4__s00033101__easy,rejected,0,x,2.0504016876,-0.0145272128,1.2127496895993661,1.223307630669161,10.557941069794907,120,199,0.3204482335647017,0.32466372070086025
E10_CONTEXT_RICH_2026-08-21,cs_lfh_086_crouch_cal3_d0100__hanging_panel_context4__s00033101__adapted_hard,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_086_crouch/adapted.csv,cs_lfh_086_crouch_cal3_d0100__hanging_panel_context4__s00033101__hard,rejected,0,x,2.0504016876,-0.0145272128,1.2127496895993661,1.223307630669161,10.557941069794907,120,199,0.3204482335647017,0.32466372070086025
E10_CONTEXT_RICH_2026-08-21,cs_lfh_086_crouch_cal3_d0100__hanging_panel_context4__s00033101__nominal_easy,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_086_crouch/nominal.csv,cs_lfh_086_crouch_cal3_d0100__hanging_panel_context4__s00033101__easy,accepted,1,x,2.0504016876,-0.0145272128,1.296029323999366,1.2892558975335682,-6.773426465797927,120,199,0.11121874629397469,0.14291940632967243
E10_CONTEXT_RICH_2026-08-21,cs_lfh_086_crouch_cal3_d0100__hanging_panel_context4__s00033101__nominal_hard,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_calibration/lfh_086_crouch/nominal.csv,cs_lfh_086_crouch_cal3_d0100__hanging_panel_context4__s00033101__hard,rejected,0,x,2.0504016876,-0.0145272128,1.296029323999366,1.2693849401413917,-26.644383857974407,120,199,0.33903399082434393,0.3442216825884177
E12_CROUCH_LADDER_2026-08-26,ladder_008__nominal,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_008/nominal.csv,screen_empty,rejected,0,x,2.5316550732,0.0871782526,1.2989625544540704,1.3017824973176229,2.8199428635524715,120,199,0.23968334312327458,0.25482638484555237
E12_CROUCH_LADDER_2026-08-26,ladder_034__d040,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_034/d040.csv,screen_empty,accepted,1,x,0.7808972597,-0.0449758396,1.2437372508393019,1.2612891752275255,17.551924388223618,120,199,0.04450762837970896,0.08649352212906726
E12_CROUCH_LADDER_2026-08-26,ladder_034__d055,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_034/d055.csv,screen_empty,accepted,1,x,0.7808972597,-0.0449758396,1.2268964495916574,1.2509284428738712,24.031993282213726,120,199,0.06809226976606153,0.09806756562360262
E12_CROUCH_LADDER_2026-08-26,ladder_034__d070,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_034/d070.csv,screen_empty,accepted,1,x,0.7808972597,-0.0449758396,1.2102028279916575,1.2473374408114422,37.13461281978469,120,199,0.0895017060307029,0.11952273066950296
E12_CROUCH_LADDER_2026-08-26,ladder_034__nominal,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_034/nominal.csv,screen_empty,accepted,1,x,0.7808972597,-0.0449758396,1.2988094509459343,1.295453170435612,-3.356280510322218,120,199,0.06433089597613666,0.08625244405455301
E12_CROUCH_LADDER_2026-08-26,ladder_058__nominal,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_058/nominal.csv,screen_empty,rejected,0,x,3.9040336609,0.2491329312,1.2216992679678857,1.269796703812923,48.097435845037225,120,167,0.2346692856059261,0.19261670798037248
E12_CROUCH_LADDER_2026-08-26,ladder_064__d040,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_064/d040.csv,screen_empty,rejected,0,y,-1.0176397562,-1.682053566,1.225004857246066,1.2133624103543637,-11.64244689170224,120,199,0.36571641433180724,0.31028597785263656
E12_CROUCH_LADDER_2026-08-26,ladder_064__d055,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_064/d055.csv,screen_empty,rejected,0,y,-1.0176397562,-1.682053566,1.210010311846066,1.2026547219382584,-7.355589907807492,120,199,0.40633036135014816,0.3476671519668796
E12_CROUCH_LADDER_2026-08-26,ladder_064__d070,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_064/d070.csv,screen_empty,rejected,0,y,-1.0176397562,-1.682053566,1.194990448046066,1.1945783495959652,-0.41209845010081736,120,199,0.44706963180574216,0.38827548976679166
E12_CROUCH_LADDER_2026-08-26,ladder_064__nominal,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_064/nominal.csv,screen_empty,accepted,1,y,-1.0176397562,-1.682053566,1.2665591445755844,1.2662282000520555,-0.3309445235288866,120,199,0.2308805582624848,0.17002739993123026
E12_CROUCH_LADDER_2026-08-26,ladder_065__nominal,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_065/nominal.csv,screen_empty,rejected,0,y,-0.4427216053,-2.2748789787,1.2337448861548617,1.2475360719550637,13.791185800202,120,199,0.45378980151828985,0.42288063558139066
E12_CROUCH_LADDER_2026-08-26,ladder_076__d040,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_076/d040.csv,screen_empty,accepted,1,x,-2.8716888428,0.2407952547,1.186758314792136,1.2348317507261144,48.0734359339785,120,199,0.28558910098945023,0.27019614383715335
E12_CROUCH_LADDER_2026-08-26,ladder_076__d055,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_076/d055.csv,screen_empty,rejected,0,x,-2.8716888428,0.2407952547,1.1660300217921358,1.2226659257400907,56.63590394795492,120,199,0.37063569631487114,0.3598218637154787
E12_CROUCH_LADDER_2026-08-26,ladder_076__d070,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_076/d070.csv,screen_empty,rejected,0,x,-2.8716888428,0.2407952547,1.146234877792136,1.2017136066273235,55.478728835187454,120,199,0.4444391751298954,0.4366985280562701
E12_CROUCH_LADDER_2026-08-26,ladder_076__nominal,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_076/nominal.csv,screen_empty,accepted,1,x,-2.8716888428,0.2407952547,1.260338567683374,1.2683308250677663,7.992257384392243,120,199,0.12043035819383413,0.10655108124426686
E12_CROUCH_LADDER_2026-08-26,ladder_079__nominal,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_079/nominal.csv,screen_empty,rejected,0,x,-3.5337772369,0.4621112347,1.2613233588014758,1.264384126946509,3.060768145033199,120,199,0.3802637235790316,0.3166009820684002
E12_CROUCH_LADDER_2026-08-26,ladder_091__d040,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_091/d040.csv,screen_empty,rejected,0,x,3.3219144344,-0.2908977568,1.2124922215966558,1.2385773837540481,26.08516215739232,120,199,0.5572877841992097,0.5262482115443801
E12_CROUCH_LADDER_2026-08-26,ladder_091__d055,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_091/d055.csv,screen_empty,rejected,0,x,3.3219144344,-0.2908977568,1.1968968837966558,1.2295459519921683,32.6490681955125,120,199,0.6127185700119495,0.5846225912595171
E12_CROUCH_LADDER_2026-08-26,ladder_091__d070,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_091/d070.csv,screen_empty,rejected,0,x,3.3219144344,-0.2908977568,1.1812958534966558,1.2254201599672017,44.12430647054588,120,199,0.7138904325834424,0.6866758423282192
E12_CROUCH_LADDER_2026-08-26,ladder_091__nominal,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_091/nominal.csv,screen_empty,accepted,1,x,3.3219144344,-0.2908977568,1.2587150260967763,1.260952990855997,2.2379647592207785,120,199,0.3083355094461848,0.2652997541291267
